Hourly Obs
Station Location: ADAMS FIELD AIRPORT (13963)
Lat: 34.727
Lon: -92.238
Elev: 258 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13963,20160106,0653,12,SCT250, ,10.00, , , ,28, ,-2.2, ,27, ,-2.8, ,25, ,-3.9, , 89, , 0, ,000, , , ,30.04, , , , , ,30.33, ,AA, , , ,30.32, 
13963,20160106,0753,12,FEW120 SCT250, ,10.00, , , ,30, ,-1.1, ,29, ,-1.7, ,27, ,-2.8, , 89, , 0, ,000, , , ,30.04, , , , , ,30.33, ,AA, , , ,30.32, 
13963,20160106,0853,12,FEW120 BKN250, ,10.00, , , ,33, ,0.6, ,31, ,-0.4, ,28, ,-2.2, , 82, , 5, ,140, , , ,30.05, , , , , ,30.34, ,AA, , , ,30.33, 
13963,20160106,0953,12,FEW120 SCT250, ,10.00, , , ,41, ,5.0, ,36, ,2.3, ,29, ,-1.7, , 62, , 8, ,150, , , ,30.05, , , , , ,30.34, ,AA, , , ,30.33, 
13963,20160106,1053,12,FEW030 SCT080 SCT250, ,10.00, , , ,45, ,7.2, ,39, ,3.7, ,30, ,-1.1, , 56, , 9, ,130, , , ,30.03, , , , , ,30.32, ,AA, , , ,30.31, 
13963,20160106,1153,12,SCT030 SCT080 BKN250, ,10.00, , , ,47, ,8.3, ,40, ,4.3, ,30, ,-1.1, , 52, ,10, ,130, , , ,29.99, , , , , ,30.28, ,AA, , , ,30.27, 
13963,20160106,1253,12,BKN032 BKN080, ,10.00, , , ,49, ,9.4, ,41, ,4.9, ,30, ,-1.1, , 48, , 9, ,120, , , ,29.95, , , , , ,30.24, ,AA, , , ,30.23, 
13963,20160106,1353,12,SCT032 BKN080 BKN250, ,10.00, , , ,51, ,10.6, ,43, ,5.9, ,32, ,0.0, , 48, , 8, ,110, , , ,29.91, , , , , ,30.20, ,AA, , , ,30.19, 
13963,20160106,1453,12,FEW035 BKN090 BKN250, ,10.00, , , ,51, ,10.6, ,43, ,6.1, ,33, ,0.6, , 50, , 9, ,120, , , ,29.89, , , , , ,30.18, ,AA, , , ,30.17, 
13963,20160106,1553,12,BKN095, ,10.00, , , ,51, ,10.6, ,44, ,6.7, ,36, ,2.2, , 57, , 9, ,120, , , ,29.88, , , , , ,30.16, ,AA, , , ,30.16, 
13963,20160106,1653,12,BKN095, ,10.00, , , ,49, ,9.4, ,43, ,6.1, ,36, ,2.2, , 61, ,10, ,120, , , ,29.88, , , , , ,30.16, ,AA, , , ,30.16, 
13963,20160106,1753,12,OVC090, ,10.00, , , ,49, ,9.4, ,44, ,6.6, ,38, ,3.3, , 66, , 7, ,120, , , ,29.88, , , , , ,30.16, ,AA, , , ,30.16, 
13963,20160106,1853,12,OVC095, ,10.00, , , ,48, ,8.9, ,43, ,6.3, ,38, ,3.3, , 68, , 7, ,110, , , ,29.88, , , , , ,30.17, ,AA, , , ,30.16, 
13963,20160106,1953,12,SCT080 OVC095, ,10.00, , , ,48, ,8.9, ,43, ,6.1, ,37, ,2.8, , 66, , 8, ,110, , , ,29.88, , , , , ,30.17, ,AA, , , ,30.16, 
13963,20160106,2053,12,FEW060 OVC095, ,10.00, ,-RA, ,46, ,7.8, ,42, ,5.5, ,37, ,2.8, , 71, , 7, ,120, , , ,29.88, , , , , ,30.17, ,AA, ,  T, ,30.16, 
13963,20160106,2153,12,FEW060 OVC090, ,10.00, , , ,46, ,7.8, ,42, ,5.5, ,37, ,2.8, , 71, , 6, ,090, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20160106,2253,12,BKN085, ,10.00, , , ,43, ,6.1, ,40, ,4.4, ,36, ,2.2, , 76, , 6, ,080, , , ,29.84, , , , , ,30.13, ,AA, , , ,30.12, 
13963,20160106,2353,12,SCT085, ,10.00, , , ,43, ,6.1, ,40, ,4.4, ,36, ,2.2, , 76, , 5, ,040, , , ,29.83, , , , , ,30.12, ,AA, , , ,30.11, 
13963,20160107,0053,12,BKN100, ,10.00, , , ,41, ,5.0, ,38, ,3.3, ,34, ,1.1, , 76, , 6, ,070, , , ,29.82, , , , , ,30.10, ,AA, , , ,30.10, 
13963,20160107,0153,12,FEW060 OVC090, ,10.00, ,-RA, ,42, ,5.6, ,39, ,4.1, ,36, ,2.2, , 79, , 7, ,070, , , ,29.80, , , , , ,30.09, ,AA, ,  T, ,30.08, 
13963,20160107,0253,12,FEW040 OVC080, ,10.00, , , ,43, ,6.1, ,40, ,4.6, ,37, ,2.8, , 79, , 5, ,040, , , ,29.78, , , , , ,30.07, ,AA, ,0.01, ,30.06, 
13963,20160107,0353,12,OVC040, ,10.00, , , ,44, ,6.7, ,40, ,4.7, ,36, ,2.2, , 74, , 5, ,100, , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20160107,0453,12,OVC038, , 7.00, ,-RA, ,43, ,6.1, ,41, ,4.8, ,38, ,3.3, , 83, , 3, ,140, , , ,29.78, , , , , ,30.07, ,AA, ,0.01, ,30.06, 
13963,20160107,0553,12,SCT043 OVC060, ,10.00, ,-RA, ,43, ,6.1, ,41, ,5.1, ,39, ,3.9, , 86, , 5, ,110, , , ,29.77, , , , , ,30.06, ,AA, ,0.02, ,30.05, 
13963,20160107,0653,12,SCT036 OVC065, , 6.00, ,-RA BR, ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 5, ,100, , , ,29.76, , , , , ,30.04, ,AA, ,0.07, ,30.04, 
13963,20160107,0753,12,SCT035 BKN050 OVC100, , 7.00, ,-RA, ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, , 7, ,120, , , ,29.76, , , , , ,30.04, ,AA, ,0.03, ,30.04, 
13963,20160107,0853,12,SCT007 BKN032 OVC080, , 5.00, ,RA BR, ,43, ,6.1, ,42, ,5.6, ,41, ,5.0, , 93, , 3, ,110, , , ,29.75, , , , , ,30.04, ,AA, ,0.05, ,30.03, 
13963,20160107,0953,12,FEW007 SCT035 OVC070, , 7.00, ,-RA, ,44, ,6.7, ,43, ,5.8, ,41, ,5.0, , 89, , 7, ,100, , , ,29.74, , , , , ,30.03, ,AA, ,0.02, ,30.02, 
13963,20160107,1053,12,SCT008 BKN050 OVC100, ,10.00, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5.0, , 86, , 5, ,130, , , ,29.74, , , , , ,30.03, ,AA, ,0.01, ,30.02, 
13963,20160107,1153,12,SCT010 BKN035 OVC050, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 8, ,100, , , ,29.70, , , , , ,29.98, ,AA, , , ,29.98, 
13963,20160107,1249,12,BKN008 BKN012 OVC024, , 5.00, ,-RA BR, ,45, ,7.0, ,44, ,6.6, ,43, ,6.0, , 93, ,10, ,120, , , ,29.65, , , , , ,M, ,SP, , , ,29.93, 
13963,20160107,1253,12,BKN008 BKN012 OVC024, , 5.00, ,-RA BR, ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, , 89, , 9, ,120, , , ,29.65, , , , , ,29.94, ,AA, ,  T, ,29.93, 
13963,20160107,1258,12,SCT008 BKN012 OVC025, , 3.00, ,-RA BR, ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 9, ,100, , , ,29.65, , , , , ,M, ,SP, , , ,29.92, 
13963,20160107,1327,12,OVC009, , 5.00, ,-RA BR, ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, , 89, ,10, ,100, , , ,29.62, , , , , ,M, ,SP, , , ,29.90, 
13963,20160107,1353,12,OVC007, , 6.00, ,-DZ BR, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, ,11, ,100, , , ,29.62, , , , , ,29.89, ,AA, ,0.01, ,29.89, 
13963,20160107,1453,12,OVC005, , 4.00, ,-RA BR, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, , 8, ,090, , , ,29.59, , , , , ,29.87, ,AA, ,  T, ,29.86, 
13963,20160107,1455,12,OVC005, , 2.00, ,-RA BR, ,46, ,7.8, ,45, ,7.2, ,44, ,6.7, , 93, , 8, ,100, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20160107,1517,12,OVC005, , 4.00, ,-RA BR, ,45, ,7.2, ,44, ,6.6, ,43, ,6.1, , 93, , 8, ,110, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20160107,1553,12,OVC005, , 5.00, ,BR, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, , 9, ,120, , , ,29.59, , , , , ,29.88, ,AA, ,0.03, ,29.87, 
13963,20160107,1600,12,OVC005, , 2.00, ,BR, ,46, ,7.8, ,45, ,7.2, ,44, ,6.7, , 93, ,11, ,130, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20160107,1610,12,CLR, , 1.00, , , ,46, ,7.8, ,M, ,M, ,44, ,6.7, ,M, ,11, ,130, , , ,M, , , , , ,M, ,SP, , , ,29.87, 
13963,20160107,1650,12,CLR, , 1.00, , , ,46, ,8.0, ,M, ,M, ,45, ,7.0, ,M, , 8, ,110, , , ,M, , , , , ,M, ,SP, , , ,29.88, 
13963,20160107,1653,12,CLR, , 1.00, , , ,46, ,7.8, ,M, ,M, ,44, ,6.7, ,M, , 8, ,110, , , ,M, , , , , ,29.88, ,AA, ,0.01, ,29.88, 
13963,20160107,1753,12,OVC003, , 1.50, ,BR, ,46, ,7.8, ,45, ,7.2, ,44, ,6.7, , 93, , 8, ,100, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20160107,1853,12,OVC003, , 1.50, ,BR, ,46, ,7.8, ,46, ,7.5, ,45, ,7.2, , 96, , 7, ,110, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20160107,1953,12,OVC003, , 1.50, ,BR, ,47, ,8.3, ,47, ,8.0, ,46, ,8.0, , 96, , 5, ,170, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160107,2053,12,CLR, , 1.00, , , ,47, ,8.3, ,M, ,M, ,46, ,7.8, ,M, , 5, ,130, , , ,M, , , , , ,29.91, ,AA, , , ,29.90, 
13963,20160107,2153,12,CLR, , 1.00, , , ,47, ,8.3, ,M, ,M, ,46, ,7.8, ,M, , 6, ,150, , , ,M, , , , , ,29.90, ,AA, ,  T, ,29.89, 
13963,20160107,2253,12,OVC003, , 1.50, ,BR, ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, , 93, , 6, ,150, , , ,29.60, , , , , ,29.88, ,AA, ,  T, ,29.88, 
13963,20160107,2353,12,CLR, , 1.00, , , ,48, ,8.9, ,M, ,M, ,47, ,8.3, ,M, , 9, ,170, , , ,M, , , , , ,29.86, ,AA, , , ,29.85, 
13963,20160108,0044,12,CLR, , 0.50, , , ,49, ,9.4, ,M, ,M, ,48, ,8.9, ,M, , 6, ,170, , , ,M, , , , , ,M, ,SP, , , ,29.84, 
13963,20160108,0053,12,CLR003, , 0.50, , , ,49, ,9.4, ,M, ,M, ,48, ,8.9, ,M, , 6, ,170, , , ,M, , , , , ,29.84, ,AA, , , ,29.84, 
13963,20160108,0153,12,CLR003, , 0.25, , , ,50, ,10.0, ,M, ,M, ,49, ,9.4, ,M, , 7, ,190, , , ,M, , , , , ,29.83, ,AA, , , ,29.83, 
13963,20160108,0241,12,CLR, , 0.50, , , ,51, ,10.6, ,M, ,M, ,49, ,9.4, ,M, ,10, ,200, , , ,M, , , , , ,M, ,SP, , , ,29.83, 
13963,20160108,0253,12,CLR, , 0.50, , , ,51, ,10.6, ,M, ,M, ,49, ,9.4, ,M, , 9, ,200, , , ,M, , , , , ,29.83, ,AA, , , ,29.83, 
13963,20160108,0309,12,CLR, , 1.00, , , ,51, ,10.6, ,M, ,M, ,50, ,10.0, ,M, ,11, ,200, , , ,M, , , , , ,M, ,SP, , , ,29.83, 
13963,20160108,0342,12,CLR, , 0.50, , , ,51, ,10.6, ,M, ,M, ,50, ,10.0, ,M, , 8, ,190, , , ,M, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,0353,12,CLR, , 0.50, , , ,51, ,10.6, ,M, ,M, ,50, ,10.0, ,M, , 7, ,190, , , ,M, , , , , ,29.83, ,AA, , , ,29.82, 
13963,20160108,0407,12,CLR, , 1.00, , , ,51, ,10.6, ,M, ,M, ,50, ,10.0, ,M, , 8, ,180, , , ,M, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,0418,12,M, , 1.00, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, , 8, ,170, , , ,M, , , , , ,M, ,SP, , , ,M, 
13963,20160108,0423,12,BKN003 OVC026, , 2.00, ,BR, ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 9, ,170, , , ,29.54, , , , , ,M, ,SP, , , ,29.81, 
13963,20160108,0438,12,BKN003 OVC026, , 3.00, ,BR, ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 6, ,170, , , ,29.54, , , , , ,M, ,SP, , , ,29.81, 
13963,20160108,0453,12,BKN003 OVC026, , 3.00, ,BR, ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, , 6, ,170, , , ,29.54, , , , , ,29.81, ,AA, , , ,29.81, 
13963,20160108,0530,12,OVC003, , 1.50, ,BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 7, ,190, , , ,29.54, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,0553,12,OVC003, , 1.50, ,BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 8, ,170, , , ,29.54, , , , , ,29.82, ,AA, , , ,29.81, 
13963,20160108,0611,12,CLR, , 0.75, , , ,52, ,11.1, ,M, ,M, ,51, ,10.6, ,M, , 9, ,160, , , ,M, , , , , ,M, ,SP, , , ,29.81, 
13963,20160108,0651,12,M, , 1.00, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, , 9, ,170, , , ,M, , , , , ,M, ,SP, , , ,M, 
13963,20160108,0653,12,CLR, , 1.00, , , ,52, ,11.1, ,M, ,M, ,51, ,10.6, ,M, , 9, ,170, , , ,M, , , , , ,29.83, ,AA, , , ,29.82, 
13963,20160108,0659,12,CLR, , 1.00, , , ,52, ,11.1, ,M, ,M, ,51, ,10.6, ,M, , 9, ,170, , , ,M, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,0742,12,OVC005, , 2.00, ,BR, ,53, ,11.7, ,52, ,11.0, ,51, ,10.6, , 93, , 8, ,170, , , ,29.55, , , , , ,M, ,SP, , , ,29.83, 
13963,20160108,0751,12,OVC005, , 3.00, ,BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 7, ,180, , , ,29.55, , , , , ,M, ,SP, , , ,29.83, 
13963,20160108,0753,12,OVC005, , 3.00, ,BR, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, , 96, , 7, ,180, , , ,29.55, , , , , ,29.84, ,AA, , , ,29.83, 
13963,20160108,0853,12,OVC006, , 5.00, ,BR, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, , 93, ,10, ,180, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.86, 
13963,20160108,0953,12,BKN009 OVC024, , 7.00, , , ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, , 90, , 8, ,180, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20160108,1018,12,BKN010 OVC025, , 7.00, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, , 87, , 9, ,190, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20160108,1053,12,BKN012 BKN020 OVC030, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, , 9, ,190, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.86, 
13963,20160108,1137,12,BKN015 OVC025, ,10.00, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, , 78, ,10, ,220, , , ,29.57, , , , , ,M, ,SP, , , ,29.85, 
13963,20160108,1153,12,BKN015 OVC025, ,10.00, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, , 78, , 7, ,220, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.84, 
13963,20160108,1253,12,BKN022 BKN250, ,10.00, , , ,62, ,16.7, ,56, ,13.5, ,52, ,11.1, , 70, , 9, ,240, , , ,29.54, , , , , ,29.81, ,AA, , , ,29.81, 
13963,20160108,1342,12,SCT025 BKN250, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, , 6, ,220, , , ,29.52, , , , , ,M, ,SP, , , ,29.79, 
13963,20160108,1353,12,SCT025 BKN250, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 7, ,240, , , ,29.52, , , , , ,29.79, ,AA, , , ,29.79, 
13963,20160108,1453,12,SCT028 BKN250, ,10.00, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, , 61, , 9, ,190, , , ,29.52, , , , , ,29.79, ,AA, , , ,29.79, 
13963,20160108,1553,12,SCT028 BKN250, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, ,10, ,200, , , ,29.54, , , , , ,29.81, ,AA, , , ,29.81, 
13963,20160108,1559,12,BKN028 BKN250, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, ,11, ,180, , , ,29.54, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,1623,12,BKN030 BKN250, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, ,10, ,170, , , ,29.54, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,1653,12,SCT032 SCT120 BKN250, ,10.00, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, , 72, , 8, ,180, , , ,29.54, , , , , ,29.82, ,AA, , , ,29.82, 
13963,20160108,1753,12,BKN034 BKN120 BKN250, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, , 7, ,140, , , ,29.54, , , , , ,29.83, ,AA, , , ,29.82, 
13963,20160108,1853,12,FEW034 SCT120 BKN250, ,10.00, , , ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, , 86, , 7, ,130, , , ,29.54, , , , , ,29.82, ,AA, , , ,29.81, 
13963,20160108,1953,12,FEW120 OVC250, ,10.00, , , ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, , 86, , 7, ,120, , , ,29.52, , , , , ,29.80, ,AA, , , ,29.80, 
13963,20160108,2053,12,FEW110 OVC250, , 7.00, , , ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, , 90, , 0, ,000, , , ,29.52, , , , , ,29.80, ,AA, , , ,29.80, 
13963,20160108,2136,12,FEW009 BKN030 BKN120, , 7.00, , , ,53, ,11.7, ,51, ,10.7, ,50, ,10.0, , 90, , 5, ,060, , , ,29.54, , , , , ,M, ,SP, , , ,29.81, 
13963,20160108,2143,12,BKN009 BKN030 OVC120, , 7.00, , , ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, , 90, , 6, ,060, , , ,29.54, , , , , ,M, ,SP, , , ,29.81, 
13963,20160108,2153,12,BKN007 OVC030, , 7.00, , , ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, , 93, , 7, ,080, , , ,29.52, , , , , ,29.81, ,AA, , , ,29.80, 
13963,20160108,2234,12,OVC003, , 5.00, ,BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, , 93, ,13, ,140, ,22, ,29.54, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,2242,12,CLR, , 0.75, , , ,54, ,12.2, ,M, ,M, ,52, ,11.1, ,M, ,10, ,140, , , ,M, , , , , ,M, ,SP, , , ,29.82, 
13963,20160108,2253,12,CLR002, , 0.50, , , ,54, ,12.2, ,M, ,M, ,52, ,11.1, ,M, , 9, ,120, , , ,M, , , , , ,29.83, ,AA, ,  T, ,29.82, 
13963,20160108,2307,12,CLR002, , 0.50, , , ,53, ,11.7, ,M, ,M, ,52, ,11.1, ,M, , 5, ,100, , , ,M, , , , , ,M, ,SP, , , ,29.83, 
13963,20160108,2336,12,BKN002 OVC030CB, , 1.50, ,-TSRA BR, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, , 96, , 5, ,200, , , ,29.57, , , , , ,M, ,SP, , , ,29.84, 
13963,20160108,2348,12,CLR, , 1.00, , , ,54, ,12.0, ,M, ,M, ,52, ,11.0, ,M, ,11, ,220, ,20, ,M, , , , , ,M, ,SP, , , ,29.85, 
13963,20160108,2353,12,CLR, , 1.00, , , ,54, ,12.2, ,M, ,M, ,52, ,11.1, ,M, ,13, ,230, ,20, ,M, , , , , ,29.86, ,AA, ,0.37,s,29.86, 
13963,20160109,0002,12,FEW002 SCT005 OVC030CB, , 2.00, ,TSRA BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, , 93, , 7, ,250, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20160109,0016,12,FEW002 SCT005 OVC030CB, , 3.00, ,-TSRA BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, , 93, , 6, ,280, , , ,29.57, , , , , ,M, ,SP, , , ,29.85, 
13963,20160109,0053,12,SCT030CB OVC060, , 4.00, ,-TSRA BR, ,53, ,11.7, ,52, ,11.0, ,51, ,10.6, , 93, , 6, ,240, , , ,29.57, , , , , ,29.85, ,AA, ,0.24, ,29.84, 
13963,20160109,0123,12,OVC060, , 6.00, ,-RA BR, ,53, ,11.7, ,51, ,10.7, ,50, ,10.0, , 90, , 5, ,100, , , ,29.54, , , , , ,M, ,SP, , , ,29.81, 
13963,20160109,0140,12,SCT010 BKN060 OVC100, , 7.00, ,-RA, ,53, ,11.7, ,51, ,10.7, ,50, ,10.0, , 90, ,11, ,070, , , ,29.49, , , , , ,M, ,SP, , , ,29.76, 
13963,20160109,0151,12,FEW005 SCT010 OVC110, ,10.00, , , ,54, ,12.0, ,52, ,11.0, ,50, ,10.0, , 86, ,10, ,070, , , ,29.49, , , , , ,M, ,SP, , , ,29.76, 
13963,20160109,0153,12,FEW005 SCT010 OVC110, ,10.00, , , ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, ,11, ,070, , , ,29.49, , , , , ,29.76, ,AA, ,0.07, ,29.76, 
13963,20160109,0253,12,FEW005 SCT110 BKN250, ,10.00, , , ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, , 90, , 5, ,240, , , ,29.47, , , , , ,29.74, ,AA, , , ,29.74, 
13963,20160109,0353,12,SCT005 BKN250, , 9.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 0, ,000, , , ,29.49, , , , , ,29.77, ,AA, , , ,29.77, 
13963,20160109,0420,12,BKN019 OVC065, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 3, ,340, , , ,29.49, , , , , ,M, ,SP, , , ,29.76, 
13963,20160109,0453,12,OVC018, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 0, ,000, , , ,29.49, , , , , ,29.76, ,AA, , , ,29.76, 
13963,20160109,0525,12,SCT018 BKN090, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 3, ,330, , , ,29.48, , , , , ,M, ,SP, , , ,29.75, 
13963,20160109,0553,12,FEW018 OVC090, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 0, ,000, , , ,29.48, , , , , ,29.75, ,AA, , , ,29.75, 
13963,20160109,0653,12,FEW010 BKN030 OVC050, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 0, ,000, , , ,29.49, , , , , ,29.76, ,AA, , , ,29.76, 
13963,20160109,0734,12,FEW010 BKN026 OVC050, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 0, ,000, , , ,29.49, , , , , ,M, ,SP, , , ,29.76, 
13963,20160109,0753,12,OVC026, , 5.00, ,-RA BR, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 0, ,000, , , ,29.48, , , , , ,29.76, ,AA, ,0.01, ,29.75, 
13963,20160109,0853,12,SCT007 OVC019, ,10.00, , , ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 5, ,320, , , ,29.48, , , , , ,29.75, ,AA, ,0.02, ,29.75, 
13963,20160109,0907,12,BKN005 BKN012 OVC019, , 7.00, , , ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, , 6, ,340, , , ,29.48, , , , , ,M, ,SP, , , ,29.75, 
13963,20160109,0953,12,OVC005, , 8.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 7, ,340, , , ,29.48, , , , , ,29.75, ,AA, , , ,29.75, 
13963,20160109,1039,12,OVC004, , 3.00, ,RA BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, , 7, ,330, , , ,29.48, , , , , ,M, ,SP, , , ,29.75, 
13963,20160109,1053,12,OVC004, , 2.50, ,+RA BR, ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 9, ,320, , , ,29.48, , , , , ,29.75, ,AA, ,0.08, ,29.75, 
13963,20160109,1135,12,SCT005 BKN022 OVC040, , 3.00, ,RA BR, ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, , 89, ,13, ,320, , , ,29.47, , , , , ,M, ,SP, , , ,29.74, 
13963,20160109,1153,12,SCT007 BKN024 OVC049, , 6.00, ,-RA BR, ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, , 89, ,15, ,300, , , ,29.47, , , , , ,29.74, ,AA, ,0.24, ,29.74, 
13963,20160109,1214,12,BKN008 BKN029 OVC036, , 4.00, ,RA BR, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, ,13, ,290, ,26, ,29.48, , , , , ,M, ,SP, , , ,29.75, 
13963,20160109,1225,12,SCT008 BKN036 OVC043, , 4.00, ,RA BR, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, ,14, ,300, , , ,29.47, , , , , ,M, ,SP, , , ,29.74, 
13963,20160109,1253,12,SCT008 BKN039 OVC060, , 8.00, ,-RA, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, ,16, ,340, , , ,29.43, , , , , ,29.71, ,AA, ,0.12, ,29.70, 
13963,20160109,1335,12,BKN011 OVC060, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, ,13, ,300, , , ,29.46, , , , , ,M, ,SP, , , ,29.73, 
13963,20160109,1353,12,BKN011 OVC060, ,10.00, , , ,45, ,7.2, ,43, ,5.9, ,40, ,4.4, , 83, ,16, ,310, ,24, ,29.47, , , , , ,29.74, ,AA, , , ,29.74, 
13963,20160109,1453,12,OVC014, , 7.00, ,-RA, ,41, ,5.0, ,39, ,4.0, ,37, ,2.8, , 86, ,17, ,310, ,25, ,29.51, , , , , ,29.79, ,AA, ,0.04, ,29.78, 
